日期,時段,指標,系統,1 福德一路/上匝道,西向,東向,2 福德一路/下匝道,下匝道,東向,3 福德一路/和成路,西向,東向(車尾),東向(路口4照車尾),4 福德一路/和平路,和平路南向,福德西向,和平路北向,和強路東向(車尾),5 八德轉運站出入口,西向,東向,6 和強路/120巷,東向,7 和強路/延平路,延平路南向,和強路西向,延平路北向,和強路東向,10 和平路/富榮街,和平路南向,和平路北向,14 大安小學,和平路東向,路徑1,路徑2,路徑3,路徑4,平均旅行時間,加權平均旅行時間,加權平均旅行時間_含邊界_先加,加權平均旅行時間_含邊界_後加,總加權旅行時間,延平路->和平路 (往東),和平路-> 上匝道前 (往東),上匝道前-> 上匝道後 (往東),東匝入口-> 下匝道後 (往西),下匝道後-> 和平路 (往西),和平路-> 延平路 (往西),和平路口左轉-> 和平路704巷,大安國小-> 和平/和強路口,大安國小-> 右轉和強路上匝道前 (往北)
2026-07-03,17:00~19:00,平均停等延滯,96.7,10.1,46.2,3.5,10.9,17.7,3.6,7.4,11.6,3.5,6.1,36.4,56.0,36.4,29.2,36.7,12.4,1.4,28.0,15.1,15.1,30.4,66.1,18.2,33.5,24.0,9.4,7.7,11.4,9.9,9.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-03,16:30~17:30,總停等延滯,375551.0,13566.0,9915.0,3651.0,13821.0,11431.0,2390.0,46284.0,22733.0,6147.0,17404.0,160429.0,17289.0,79218.0,38348.0,25574.0,25763.0,1412.0,24351.0,12254.0,12254.0,71018.0,28885.0,20234.0,8815.0,13084.0,27931.0,12551.0,15380.0,4485.0,4485.0,nan,nan,264.7,228.0,-,-,-,-,-,-,161.7,20.3,327.0,127.7,-,100.4,198.7,45.7
2026-07-03,16:30~17:30,通過量,3694.0,1100.0,164.0,936.0,1916.0,957.0,959.0,5576.0,1939.0,1895.0,1742.0,4007.0,327.0,1746.0,1106.0,828.0,1657.0,903.0,754.0,779.0,779.0,2180.0,478.0,900.0,255.0,547.0,1907.0,941.0,966.0,607.0,607.0,0.0,0.0,13.7,14.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-03,16:30~17:30,平均停等延滯,101.7,12.3,60.5,3.9,7.2,11.9,2.5,8.3,11.7,3.2,10.0,40.0,52.9,45.4,34.7,30.9,15.5,1.6,32.3,15.7,15.7,32.6,60.4,22.5,34.6,23.9,14.6,13.3,15.9,7.4,7.4,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-03,17:30~18:30,總停等延滯,289247.0,10495.0,7797.0,2698.0,15865.0,13054.0,2811.0,34095.0,20174.0,5835.0,8086.0,122848.0,17639.0,60824.0,20633.0,23752.0,15758.0,1110.0,14648.0,10486.0,10486.0,61209.0,26786.0,17786.0,7226.0,9411.0,13343.0,5671.0,7672.0,5148.0,5148.0,nan,nan,183.2,236.7,-,-,-,-,-,-,69.9,22.4,34.4,101.8,-,134.9,125.5,35.3
2026-07-03,17:30~18:30,通過量,3041.0,1009.0,167.0,842.0,1665.0,804.0,861.0,4925.0,1850.0,1657.0,1418.0,3659.0,298.0,1867.0,836.0,658.0,1495.0,888.0,607.0,684.0,684.0,1927.0,377.0,908.0,222.0,420.0,1635.0,882.0,753.0,522.0,522.0,0.0,0.0,19.7,13.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-03,17:30~18:30,平均停等延滯,95.1,10.4,46.7,3.2,9.5,16.2,3.3,6.9,10.9,3.5,5.7,33.6,59.2,32.6,24.7,36.1,10.5,1.2,24.1,15.3,15.3,31.8,71.1,19.6,32.5,22.4,8.2,6.4,10.2,9.9,9.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~20:30,總停等延滯,3164141.0,174242.0,99084.0,75158.0,77829.0,55537.0,22292.0,316678.0,213771.0,33770.0,69137.0,1571760.0,146586.0,829218.0,318618.0,277338.0,174663.0,16488.0,158175.0,106584.0,106584.0,546714.0,236888.0,104377.0,56427.0,149022.0,150258.0,47338.0,102920.0,45413.0,45413.0,nan,nan,218.9,237.7,-,-,-,-,-,-,79.3,24.9,34.7,96.2,-,141.4,150.9,43.1
2026-07-04,06:30~20:30,通過量,38665.0,12653.0,1957.0,10696.0,21593.0,10916.0,10677.0,62835.0,22503.0,20872.0,19460.0,44995.0,2405.0,21473.0,10427.0,10690.0,20105.0,10128.0,9977.0,10387.0,10387.0,23713.0,4040.0,9933.0,1867.0,7873.0,20670.0,11063.0,9607.0,7666.0,7666.0,0.0,0.0,16.5,13.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~20:30,平均停等延滯,81.8,13.8,50.6,7.0,3.6,5.1,2.1,5.0,9.5,1.6,3.6,34.9,61.0,38.6,30.6,25.9,8.7,1.6,15.9,10.3,10.3,23.1,58.6,10.5,30.2,18.9,7.3,4.3,10.7,5.9,5.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:00~21:00,總停等延滯,3186632.0,173466.0,99088.0,74378.0,76878.0,54962.0,21916.0,320244.0,219197.0,33229.0,67818.0,1592976.0,146357.0,850141.0,320549.0,275929.0,174136.0,16579.0,157557.0,106604.0,106604.0,547609.0,238241.0,105161.0,56080.0,148127.0,148498.0,47133.0,101365.0,46221.0,46221.0,nan,nan,214.4,238.0,-,-,-,-,-,-,78.6,25.0,34.5,96.5,-,141.5,148.6,40.7
2026-07-04,07:00~21:00,通過量,38830.0,12581.0,1964.0,10617.0,21661.0,11054.0,10607.0,62983.0,22929.0,20745.0,19309.0,45386.0,2406.0,21902.0,10430.0,10648.0,20279.0,10346.0,9933.0,10300.0,10300.0,23984.0,4065.0,10186.0,1858.0,7875.0,20878.0,11270.0,9608.0,7718.0,7718.0,0.0,0.0,16.9,13.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:00~21:00,平均停等延滯,82.1,13.8,50.5,7.0,3.5,5.0,2.1,5.1,9.6,1.6,3.5,35.1,60.8,38.8,30.7,25.9,8.6,1.6,15.9,10.3,10.3,22.8,58.6,10.3,30.2,18.8,7.1,4.2,10.6,6.0,6.0,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~08:30,總停等延滯,304035.0,22933.0,10512.0,12421.0,4407.0,1233.0,3174.0,32141.0,14041.0,5995.0,12105.0,135994.0,20460.0,51145.0,30631.0,33758.0,18005.0,1055.0,16950.0,12634.0,12634.0,53583.0,24855.0,4250.0,5011.0,19467.0,21984.0,4804.0,17180.0,2354.0,2354.0,nan,nan,241.8,172.9,-,-,-,-,-,-,62.4,40.8,22.2,81.9,-,91.0,147.4,53.3
2026-07-04,06:30~08:30,通過量,4356.0,1604.0,215.0,1389.0,2289.0,875.0,1414.0,7445.0,1898.0,2886.0,2661.0,4946.0,359.0,1799.0,1318.0,1470.0,2195.0,797.0,1398.0,1467.0,1467.0,2415.0,443.0,773.0,218.0,981.0,2326.0,1061.0,1265.0,926.0,926.0,0.0,0.0,15.0,18.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~08:30,平均停等延滯,69.8,14.3,48.9,8.9,1.9,1.4,2.2,4.3,7.4,2.1,4.5,27.5,57.0,28.4,23.2,23.0,8.2,1.3,12.1,8.6,8.6,22.2,56.1,5.5,23.0,19.8,9.5,4.5,13.6,2.5,2.5,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~07:30,總停等延滯,126291.0,8100.0,4077.0,4023.0,2579.0,877.0,1702.0,14728.0,6431.0,3229.0,5068.0,51410.0,7062.0,16258.0,12791.0,15299.0,6865.0,473.0,6392.0,6025.0,6025.0,26042.0,9941.0,1701.0,2485.0,11915.0,9195.0,2061.0,7134.0,1347.0,1347.0,nan,nan,244.0,154.9,-,-,-,-,-,-,77.6,20.8,21.2,80.8,-,74.1,155.1,67.5
2026-07-04,06:30~07:30,通過量,1946.0,772.0,89.0,683.0,1086.0,387.0,699.0,3483.0,821.0,1394.0,1268.0,2156.0,142.0,734.0,599.0,681.0,999.0,329.0,670.0,724.0,724.0,1100.0,183.0,332.0,104.0,481.0,996.0,436.0,560.0,387.0,387.0,0.0,0.0,14.8,20.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,06:30~07:30,平均停等延滯,64.9,10.5,45.8,5.9,2.4,2.3,2.4,4.2,7.8,2.3,4.0,23.8,49.7,22.1,21.4,22.5,6.9,1.4,9.5,8.3,8.3,23.7,54.3,5.1,23.9,24.8,9.2,4.7,12.7,3.5,3.5,-,-,E,D,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:30~08:30,總停等延滯,177744.0,14833.0,6435.0,8398.0,1828.0,356.0,1472.0,17413.0,7610.0,2766.0,7037.0,84584.0,13398.0,34887.0,17840.0,18459.0,11140.0,582.0,10558.0,6609.0,6609.0,27541.0,14914.0,2549.0,2526.0,7552.0,12789.0,2743.0,10046.0,1007.0,1007.0,nan,nan,239.6,190.8,-,-,-,-,-,-,47.1,60.8,23.0,83.1,-,107.8,139.8,39.1
2026-07-04,07:30~08:30,通過量,2410.0,832.0,126.0,706.0,1203.0,488.0,715.0,3962.0,1077.0,1492.0,1393.0,2790.0,217.0,1065.0,719.0,789.0,1196.0,468.0,728.0,743.0,743.0,1315.0,260.0,441.0,114.0,500.0,1330.0,625.0,705.0,539.0,539.0,0.0,0.0,15.1,17.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:30~08:30,平均停等延滯,73.8,17.8,51.1,11.9,1.5,0.7,2.1,4.4,7.1,1.9,5.1,30.3,61.7,32.8,24.8,23.4,9.3,1.2,14.5,8.9,8.9,20.9,57.4,5.8,22.2,15.1,9.6,4.4,14.2,1.9,1.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:00~09:00,總停等延滯,350195.0,23503.0,10859.0,12644.0,3829.0,837.0,2992.0,37677.0,17347.0,6741.0,13589.0,165938.0,24033.0,64238.0,37153.0,40514.0,22351.0,1123.0,21228.0,12912.0,12912.0,57533.0,28844.0,5663.0,5491.0,17535.0,24497.0,5839.0,18658.0,1955.0,1955.0,nan,nan,222.6,177.3,-,-,-,-,-,-,68.9,43.9,22.5,80.5,-,96.8,140.1,38.5
2026-07-04,07:00~09:00,通過量,4902.0,1640.0,225.0,1415.0,2621.0,1136.0,1485.0,7986.0,2205.0,2998.0,2783.0,5552.0,388.0,2140.0,1450.0,1574.0,2384.0,937.0,1447.0,1466.0,1466.0,2669.0,518.0,875.0,233.0,1043.0,2608.0,1249.0,1359.0,1018.0,1018.0,0.0,0.0,16.3,18.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,07:00~09:00,平均停等延滯,71.4,14.3,48.3,8.9,1.5,0.7,2.0,4.7,7.9,2.2,4.9,29.9,61.9,30.0,25.6,25.7,9.4,1.2,14.7,8.8,8.8,21.6,55.7,6.5,23.6,16.8,9.4,4.7,13.7,1.9,1.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,10:00~12:00,總停等延滯,485473.0,25013.0,14201.0,10812.0,7601.0,4184.0,3417.0,44200.0,27133.0,6058.0,11009.0,241496.0,29796.0,116670.0,49142.0,45888.0,34861.0,2776.0,32085.0,20485.0,20485.0,83475.0,35521.0,14055.0,10288.0,23611.0,22837.0,5151.0,17686.0,5505.0,5505.0,nan,nan,278.0,257.0,-,-,-,-,-,-,59.9,23.5,71.7,92.2,-,164.8,193.2,61.3
2026-07-04,10:00~12:00,通過量,5841.0,2038.0,267.0,1771.0,3309.0,1551.0,1758.0,9398.0,3089.0,3254.0,3055.0,6626.0,371.0,3027.0,1550.0,1678.0,3082.0,1463.0,1619.0,1686.0,1686.0,3643.0,604.0,1441.0,301.0,1297.0,2992.0,1542.0,1450.0,1024.0,1024.0,0.0,0.0,13.0,12.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,10:00~12:00,平均停等延滯,83.1,12.3,53.2,6.1,2.3,2.7,1.9,4.7,8.8,1.9,3.6,36.4,80.3,38.5,31.7,27.3,11.3,1.9,19.8,12.2,12.2,22.9,58.8,9.8,34.2,18.2,7.6,3.3,12.2,5.4,5.4,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,11:00~12:00,總停等延滯,232154.0,12770.0,7611.0,5159.0,3382.0,1154.0,2228.0,17770.0,12098.0,1955.0,3717.0,117273.0,14532.0,58658.0,23122.0,20961.0,14430.0,1390.0,13040.0,9753.0,9753.0,44086.0,19200.0,6733.0,6333.0,11820.0,10285.0,2368.0,7917.0,2405.0,2405.0,nan,nan,301.4,232.8,-,-,-,-,-,-,47.8,23.0,25.1,92.3,-,140.6,194.1,84.3
2026-07-04,11:00~12:00,通過量,2778.0,952.0,128.0,824.0,1545.0,723.0,822.0,4467.0,1490.0,1510.0,1467.0,3247.0,173.0,1496.0,716.0,862.0,1538.0,718.0,820.0,841.0,841.0,1857.0,301.0,745.0,149.0,662.0,1378.0,736.0,642.0,455.0,455.0,0.0,0.0,12.0,13.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,11:00~12:00,平均停等延滯,83.6,13.4,59.5,6.3,2.2,1.6,2.7,4.0,8.1,1.3,2.5,36.1,84.0,39.2,32.3,24.3,9.4,1.9,15.9,11.6,11.6,23.7,63.8,9.0,42.5,17.9,7.5,3.2,12.3,5.3,5.3,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,12:00~14:00,總停等延滯,472529.0,25099.0,15508.0,9591.0,8035.0,4945.0,3090.0,43997.0,28838.0,4843.0,10316.0,238902.0,19303.0,129023.0,49685.0,40891.0,24755.0,2369.0,22386.0,17861.0,17861.0,84770.0,38466.0,11441.0,10232.0,24631.0,20089.0,6294.0,13795.0,9021.0,9021.0,nan,nan,189.1,243.3,-,-,-,-,-,-,146.5,20.1,24.4,91.6,-,151.7,133.8,35.2
2026-07-04,12:00~14:00,通過量,5782.0,1864.0,294.0,1570.0,3165.0,1589.0,1576.0,9272.0,3262.0,3087.0,2923.0,6579.0,320.0,3044.0,1468.0,1747.0,3108.0,1537.0,1571.0,1613.0,1613.0,3632.0,603.0,1482.0,258.0,1289.0,3016.0,1587.0,1429.0,1120.0,1120.0,0.0,0.0,19.1,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,12:00~14:00,平均停等延滯,81.7,13.5,52.7,6.1,2.5,3.1,2.0,4.7,8.8,1.6,3.5,36.3,60.3,42.4,33.8,23.4,8.0,1.5,14.2,11.1,11.1,23.3,63.8,7.7,39.7,19.1,6.7,4.0,9.7,8.1,8.1,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,16:30~18:30,總停等延滯,587849.0,32448.0,20139.0,12309.0,32935.0,29412.0,3523.0,58618.0,44924.0,4919.0,8775.0,281693.0,23698.0,161125.0,49575.0,47295.0,30169.0,2358.0,27811.0,15211.0,15211.0,103882.0,37217.0,34683.0,10510.0,21472.0,26524.0,10244.0,16280.0,6369.0,6369.0,nan,nan,200.3,243.3,-,-,-,-,-,-,93.2,21.3,29.6,106.9,-,136.4,144.3,34.6
2026-07-04,16:30~18:30,通過量,6057.0,1950.0,328.0,1622.0,3572.0,1966.0,1606.0,9841.0,4117.0,3001.0,2723.0,7247.0,380.0,3897.0,1590.0,1380.0,3221.0,1885.0,1336.0,1406.0,1406.0,3805.0,586.0,1865.0,315.0,1039.0,3428.0,1985.0,1443.0,1125.0,1125.0,0.0,0.0,18.1,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,16:30~18:30,平均停等延滯,97.1,16.6,61.4,7.6,9.2,15.0,2.2,6.0,10.9,1.6,3.2,38.9,62.4,41.3,31.2,34.3,9.4,1.3,20.8,10.8,10.8,27.3,63.5,18.6,33.4,20.7,7.7,5.2,11.3,5.7,5.7,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,17:00~19:00,總停等延滯,561303.0,28530.0,17787.0,10743.0,31277.0,28724.0,2553.0,57932.0,45519.0,4848.0,7565.0,268852.0,21265.0,160663.0,44581.0,42343.0,26245.0,2050.0,24195.0,13233.0,13233.0,103832.0,39266.0,32671.0,10918.0,20977.0,24043.0,9215.0,14828.0,7359.0,7359.0,nan,nan,196.0,221.6,-,-,-,-,-,-,93.1,20.3,30.0,103.7,-,118.0,141.6,34.1
2026-07-04,17:00~19:00,通過量,5693.0,1743.0,314.0,1429.0,3373.0,1931.0,1442.0,9291.0,4056.0,2727.0,2508.0,6932.0,359.0,3891.0,1449.0,1233.0,2956.0,1774.0,1182.0,1240.0,1240.0,3520.0,574.0,1740.0,312.0,894.0,3252.0,1943.0,1309.0,1044.0,1044.0,0.0,0.0,18.5,14.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,17:00~19:00,平均停等延滯,98.6,16.4,56.6,7.5,9.3,14.9,1.8,6.2,11.2,1.8,3.0,38.8,59.2,41.3,30.8,34.3,8.9,1.2,20.5,10.7,10.7,29.5,68.4,18.8,35.0,23.5,7.4,4.7,11.3,7.0,7.0,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,16:30~17:30,總停等延滯,283817.0,16342.0,10380.0,5962.0,13149.0,11621.0,1528.0,29402.0,21508.0,2818.0,5076.0,141474.0,12573.0,79496.0,27432.0,21973.0,14480.0,1313.0,13167.0,8462.0,8462.0,42809.0,16794.0,11898.0,3331.0,10786.0,15373.0,5278.0,10095.0,2326.0,2326.0,nan,nan,196.5,245.8,-,-,-,-,-,-,41.1,21.3,29.7,108.2,-,137.6,137.3,37.9
2026-07-04,16:30~17:30,通過量,3110.0,1018.0,178.0,840.0,1776.0,938.0,838.0,5020.0,2005.0,1579.0,1436.0,3671.0,198.0,1920.0,830.0,723.0,1652.0,948.0,704.0,751.0,751.0,1964.0,290.0,928.0,140.0,606.0,1707.0,947.0,760.0,586.0,586.0,0.0,0.0,18.4,13.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,16:30~17:30,平均停等延滯,91.3,16.1,58.3,7.1,7.4,12.4,1.8,5.9,10.7,1.8,3.5,38.5,63.5,41.4,33.1,30.4,8.8,1.4,18.7,11.3,11.3,21.8,57.9,12.8,23.8,17.8,9.0,5.6,13.3,4.0,4.0,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,17:30~18:30,總停等延滯,304032.0,16106.0,9759.0,6347.0,19786.0,17791.0,1995.0,29216.0,23416.0,2101.0,3699.0,140219.0,11125.0,81629.0,22143.0,25322.0,15689.0,1045.0,14644.0,6749.0,6749.0,61073.0,20423.0,22785.0,7179.0,10686.0,11151.0,4966.0,6185.0,4043.0,4043.0,nan,nan,204.0,240.8,-,-,-,-,-,-,145.2,21.3,29.6,105.6,-,135.2,151.4,31.3
2026-07-04,17:30~18:30,通過量,2947.0,932.0,150.0,782.0,1796.0,1028.0,768.0,4821.0,2112.0,1422.0,1287.0,3576.0,182.0,1977.0,760.0,657.0,1569.0,937.0,632.0,655.0,655.0,1841.0,296.0,937.0,175.0,433.0,1721.0,1038.0,683.0,539.0,539.0,0.0,0.0,17.7,13.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-04,17:30~18:30,平均停等延滯,103.2,17.3,65.1,8.1,11.0,17.3,2.6,6.1,11.1,1.5,2.9,39.2,61.1,41.3,29.1,38.5,10.0,1.1,23.2,10.3,10.3,33.2,69.0,24.3,41.0,24.7,6.5,4.8,9.1,7.5,7.5,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~20:30,總停等延滯,2569512.0,146442.0,82466.0,63976.0,40310.0,20627.0,19683.0,257664.0,188400.0,22136.0,47128.0,1294052.0,101947.0,717482.0,284952.0,189671.0,85398.0,10364.0,75034.0,99502.0,99502.0,469591.0,197611.0,74808.0,50547.0,146625.0,123402.0,30109.0,93293.0,53151.0,53151.0,nan,nan,207.1,215.3,-,-,-,-,-,-,84.6,23.3,33.9,88.8,-,126.5,140.9,42.9
2026-07-05,06:30~20:30,通過量,33752.0,11658.0,1886.0,9772.0,18786.0,9241.0,9545.0,55034.0,19532.0,18336.0,17166.0,39465.0,1975.0,19084.0,9335.0,9071.0,17506.0,8815.0,8691.0,8948.0,8948.0,20671.0,3466.0,8856.0,1687.0,6662.0,18369.0,9534.0,8835.0,7168.0,7168.0,0.0,0.0,17.5,15.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~20:30,平均停等延滯,76.1,12.6,43.7,6.5,2.1,2.2,2.1,4.7,9.6,1.2,2.7,32.8,51.6,37.6,30.5,20.9,4.9,1.2,8.6,11.1,11.1,22.7,57.0,8.4,30.0,22.0,6.7,3.2,10.6,7.4,7.4,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:00~21:00,總停等延滯,2630052.0,150626.0,86199.0,64427.0,40479.0,20856.0,19623.0,264104.0,194383.0,22170.0,47551.0,1332970.0,104345.0,744890.0,289554.0,194181.0,87232.0,10533.0,76699.0,100902.0,100902.0,473495.0,200012.0,75541.0,50758.0,147184.0,126005.0,31298.0,94707.0,54239.0,54239.0,nan,nan,206.7,214.7,-,-,-,-,-,-,92.0,23.2,34.0,90.3,-,124.4,140.4,43.1
2026-07-05,07:00~21:00,通過量,34313.0,11854.0,1965.0,9889.0,19091.0,9459.0,9632.0,55979.0,20100.0,18534.0,17345.0,40285.0,1995.0,19672.0,9452.0,9166.0,17811.0,9035.0,8776.0,9063.0,9063.0,21047.0,3510.0,9102.0,1709.0,6726.0,18818.0,9869.0,8949.0,7275.0,7275.0,0.0,0.0,17.5,15.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:00~21:00,平均停等延滯,76.6,12.7,43.9,6.5,2.1,2.2,2.0,4.7,9.7,1.2,2.7,33.1,52.3,37.9,30.6,21.2,4.9,1.2,8.7,11.1,11.1,22.5,57.0,8.3,29.7,21.9,6.7,3.2,10.6,7.5,7.5,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~08:30,總停等延滯,161613.0,9273.0,3918.0,5355.0,3219.0,1398.0,1821.0,15886.0,10267.0,1899.0,3720.0,59494.0,8565.0,22969.0,15045.0,12915.0,4325.0,510.0,3815.0,9953.0,9953.0,43540.0,17202.0,3146.0,4387.0,18805.0,12047.0,2280.0,9767.0,3876.0,3876.0,nan,nan,205.8,205.6,-,-,-,-,-,-,60.9,31.5,35.0,67.9,-,137.6,145.5,28.8
2026-07-05,06:30~08:30,通過量,2987.0,1035.0,126.0,909.0,1559.0,629.0,930.0,4921.0,1236.0,1897.0,1788.0,3200.0,226.0,1120.0,837.0,1017.0,1408.0,471.0,937.0,960.0,960.0,1644.0,342.0,467.0,154.0,681.0,1573.0,744.0,829.0,629.0,629.0,0.0,0.0,17.6,15.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~08:30,平均停等延滯,54.1,9.0,31.1,5.9,2.1,2.2,2.0,3.2,8.3,1.0,2.1,18.6,37.9,20.5,18.0,12.7,3.1,1.1,4.1,10.4,10.4,26.5,50.3,6.7,28.5,27.6,7.7,3.1,11.8,6.2,6.2,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~07:30,總停等延滯,58665.0,2854.0,764.0,2090.0,1169.0,735.0,434.0,5993.0,4212.0,872.0,909.0,20913.0,3637.0,7579.0,5974.0,3723.0,1443.0,120.0,1323.0,4244.0,4244.0,15774.0,5523.0,1522.0,1498.0,7231.0,4851.0,1385.0,3466.0,1424.0,1424.0,nan,nan,214.4,191.0,-,-,-,-,-,-,39.0,44.7,22.3,67.1,-,124.0,139.7,29.9
2026-07-05,06:30~07:30,通過量,1306.0,481.0,46.0,435.0,708.0,286.0,422.0,2120.0,541.0,832.0,747.0,1350.0,94.0,494.0,361.0,401.0,596.0,202.0,394.0,419.0,419.0,694.0,134.0,195.0,75.0,290.0,709.0,328.0,381.0,290.0,290.0,0.0,0.0,16.9,17.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,06:30~07:30,平均停等延滯,44.9,5.9,16.6,4.8,1.7,2.6,1.0,2.8,7.8,1.0,1.2,15.5,38.7,15.3,16.5,9.3,2.4,0.6,3.4,10.1,10.1,22.7,41.2,7.8,20.0,24.9,6.8,4.2,9.1,4.9,4.9,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:30~08:30,總停等延滯,102948.0,6419.0,3154.0,3265.0,2050.0,663.0,1387.0,9893.0,6055.0,1027.0,2811.0,38581.0,4928.0,15390.0,9071.0,9192.0,2882.0,390.0,2492.0,5709.0,5709.0,27766.0,11679.0,1624.0,2889.0,11574.0,7196.0,895.0,6301.0,2452.0,2452.0,nan,nan,197.3,220.1,-,-,-,-,-,-,82.7,18.2,48.1,68.8,-,151.3,151.4,27.7
2026-07-05,07:30~08:30,通過量,1681.0,554.0,80.0,474.0,851.0,343.0,508.0,2801.0,695.0,1065.0,1041.0,1850.0,132.0,626.0,476.0,616.0,812.0,269.0,543.0,541.0,541.0,950.0,208.0,272.0,79.0,391.0,864.0,416.0,448.0,339.0,339.0,0.0,0.0,18.3,14.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:30~08:30,平均停等延滯,61.2,11.6,39.4,6.9,2.4,1.9,2.7,3.5,8.7,1.0,2.7,20.9,37.3,24.6,19.1,14.9,3.5,1.4,4.6,10.6,10.6,29.2,56.1,6.0,36.6,29.6,8.3,2.2,14.1,7.2,7.2,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:00~09:00,總停等延滯,195697.0,10578.0,4723.0,5855.0,3738.0,1424.0,2314.0,19306.0,12306.0,2366.0,4634.0,75314.0,9636.0,30829.0,17042.0,17807.0,5151.0,676.0,4475.0,11675.0,11675.0,50256.0,21446.0,3643.0,5183.0,19984.0,14750.0,2934.0,11816.0,4929.0,4929.0,nan,nan,230.6,183.2,-,-,-,-,-,-,116.2,31.5,87.2,67.6,-,115.5,170.9,28.2
2026-07-05,07:00~09:00,通過量,3334.0,1148.0,141.0,1007.0,1703.0,708.0,995.0,5512.0,1414.0,2093.0,2005.0,3630.0,239.0,1324.0,920.0,1147.0,1629.0,572.0,1057.0,1060.0,1060.0,1868.0,393.0,547.0,176.0,752.0,1771.0,846.0,925.0,708.0,708.0,0.0,0.0,15.7,17.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,07:00~09:00,平均停等延滯,58.7,9.2,33.5,5.8,2.2,2.0,2.3,3.5,8.7,1.1,2.3,20.7,40.3,23.3,18.5,15.5,3.2,1.2,4.2,11.0,11.0,26.9,54.6,6.7,29.4,26.6,8.3,3.5,12.8,7.0,7.0,-,-,E,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2026-07-05,10:00~12:00,總停等延滯,408181.0,25669.0,14915.0,10754.0,5872.0,2113.0,3759.0,39256.0,25603.0,3916.0,9737.0,203488.0,16960.0,100597.0,50304.0,35627.0,16644.0,2062.0,14582.0,16215.0,16215.0,73685.0,32037.0,11872.0,7184.0,22592.0,18352.0,2976.0,15376.0,9000.0,9000.0,nan,nan,202.0,194.9,-,-,-,-,-,-,82.0,20.2,25.5,84.4,-,110.5,136.8,44.9
